"idtwitter","subj","pos","neg","iro","top","TEXT"
"391842326911672320","1","1","0","0","0","“Tutti in piedi sul divano a tifare per il nostro #GRO15!! Forza Simo noi siamo con te!! Vane”"
"144789647078330369","1","0","1","0","1","“Politica - http://t.co/MgsqJzGV - PdCI: Campagna"" contro la Manovra del Governo Monti http://t.co/d6EH0l6n”"
"136860742757515264","1","1","1","0","1","“il governo Monti si e' insediato, c'e' stata la tanto agognata discontinuita' , ma lo spread e' sempre molto molto ampio.”"
"192672775272529921","0","0","0","0","1","“Tutti contro Beppe #Grillo – Guarda il video http://t.co/ctrRWC8q #fattoquotidiano #beppegrillo”"
"134693625924812800","1","1","1","0","1","“Il Pdl si spaccherà davvero e definitivamente sul sostegno al governo Monti? Dopo le dimissioni di B. sarebbe la seconda bellissima notizia”"
"147633736761090048","0","0","0","0","1","“Italia-Libia. Governo Monti sottoscrive patto anti-immigrazione http://t.co/4IqVPXzU”"
"163269733762867200","0","0","0","0","1","“Cinquefrondi, oggi volantinaggio Prc contro il governo Monti: http://t.co/u35o8XeN”"
"189383998882058241","1","0","0","0","0","“@SkyTg24 lo penso anche io”"
"134693824810328066","1","1","1","0","1","“Il fatto che la Lega non intende sostenere il governo Monti significa che è giusto sostenere quel governo...”"
"163283646575411200","1","0","1","0","1","“Il Governo Monti non fa nulla per la crescita. L'Italia è allo stremo.”"
"391832839970635776","1","1","0","0","0","Tweet Not Available"
"134664842467479553","0","0","0","0","1","Tweet Not Available"
"194490555663781888","1","0","1","0","0","“attenzione...perchè la storia ci insegna che dopo una depressione...si rinforza l'estremismo e si arriva alla violenza...”"
"146740062917369857","0","0","0","0","1","“A quasi un mese dal suo insediamento, il governo Monti ha assegnato la delega all'innovazione tecnologica al ministro… http://t.co/3pJ4QT1t”"
"133890596178903040","1","1","0","0","1","“Italia. Governo, ripartire da Mario Monti. http://t.co/R1E7wIBT”"
"137102866686033921","0","0","0","0","1","“Governo Monti, sparisce il ministero della Pubblica Amministrazione http://t.co/JFISDoxW”"
"164735571829325825","1","1","0","1","1","“In 20 giorni la fiducia nel governo #Monti sale di 5 punti percentuali. Decine di telegrammi di cordoglio giunti a #Berlusconi”"
"165490456644431872","1","0","1","1","1","“Il Fatto Quotidiano Berlusconi ghost writer di Monti?: La battuta di Mario Monti sulla monotonia del posto fisso... http://t.co/hTUFYxZO”"
"196172070911094784","0","0","0","0","1","“#Luxuria #Grillo «omofobo» #Vendola «Lui sintomo degrado» - Italia - l'Unità http://t.co/25jPQhRj”"
"142652792912359424","0","0","0","0","1","“Manovra, arriva l’imposta equità Tassate barche e beni di lusso: Il presidente del Consiglio Mario MontiTassa ... http://t.co/6UQDCI9j”"
"136777631868784640","1","0","1","0","1","“Banchieri e membri della Trilateral nel governo Monti...Aiuto! Largo ai complottisti!”"
"149920159128227840","1","0","1","0","1","“@guidomaurino Qualcosa in cambio doveva avere. Se no non se ne andava. Certo che il governo Monti non ci fa una bella figura.”"
"192288321366528000","1","1","0","0","0","“@VittorioSilva ,vestirà in modo bizzarro, ma è uno dei giornalisti economici più preparato e intellettualmente onesto che ci siano in Italia”"
"193276336763187202","1","0","1","0","1","Tweet Not Available"
"149056824853794816","0","0","0","0","1","“Pensioni, Monti prepara l'attacco ai professionisti - pensioni, mario monti, autonomi, professionist http://t.co/2sIgBta9”"
"144163777854717952","0","0","0","0","1","Tweet Not Available"
"193475783329714177","0","0","0","0","1","Tweet Not Available"
"146363962219429888","1","0","1","1","1","“E diciamocelo. Se quello che sta passando con il governo #Monti l'avesse fatto Berlusconi staremo facendo le barricate”"
"145905780133085184","1","1","0","0","1","““@repubblicait: Mario Monti torna in treno a Roma http://t.co/1L0kUcUt” non siamo d'accordo su tutto ma #stile e #sobrietà sono di #monti”"
"151766447734005760","0","0","0","0","1","“E SE LA FASE 2 DEL GOVERNO MONTI INIZIASSE CON IL RITIRO DEI NOSTRI SOLDATI NELLE ZONE DI GUERRA ??? http://t.co/aeCA9JBm”"
"156878760635932673","1","0","1","0","1","“Alle antipatie non si comanda e Mario Monti è antipatico. La prima ragione non lo riguarda nemmeno personalmente.... http://t.co/mrC6k5h9”"
"393276543130423296","1","0","1","0","0","“Certa gente è lo spot vivente della sfiga... #Buongiorno”"
"393376273122467840","1","0","1","0","0","“Non è giusto aver bisogno di eroi | il commento di @Bomprezzi sulla morte di Raffaele Pennacchio http://t.co/393XByXM3b”"
"125633929217708032","1","1","0","0","1","“Mario Monti sul Corriere: la fotografia più illuminante sulla delicata situazione attuale http://t.co/YbuNZMOJ”"
"145110795968196608","0","0","0","0","1","“CAMPANIA NEWS Il governo Monti e il Sud? Napolitano: «Presto si parlerà di fondi europei» http://t.co/KYAxKMB6”"
"193786172730900480","1","0","1","0","1","“@lucatelese grazie al non statuto #Grillo reprime il non dissenso.”"
"194479376694386688","0","0","0","0","0","“Ho fatto i capelli lisci :3”"
"391877512688439297","1","1","0","1","0","“Se a un ragazzo piace Ligabue, automaticamente diventa un mio potenziale marito! #sapevatelo”"
"134603762361843713","1","0","1","1","1","“Ma perchè scegliere Mario Monti quando ci sarebbe Chuck Norris?”"
"190082304473956353","1","1","0","0","0","“@vivalasimo andrà tutto bene.”"
"144432751062421504","0","0","0","0","1","“Controlla questo video -- Il Grande Golpe Globale - chi sono Mario Monti e Luca Papademos? http://t.co/FiWOn09O via @youtube”"
"192040098920005632","0","0","0","0","0","“Storia d'Amore - Adriano Celentano: http://t.co/lIShEOhU via @youtube”"
"187161452824641536","1","0","1","0","0","Tweet Not Available"
"396718782644645888","1","1","0","0","0","“interessante”"
"142143001345531904","0","0","0","0","1","“http://t.co/TvxnjicF idee per il #governo #monti”"
"396706142627561472","1","1","0","0","0","Tweet Not Available"
"134626113023524864","1","0","1","0","1","“Un governo #Monti penalizzerebbe più l'intesa del Pd con Vendola che con Di Pietro. A penalizzare Di Pietro basterà il ritiro di Berlusconi”"
"186561312061534208","1","1","1","0","0","“@Aldito11 gentilissimo aldito... forza juve..... e speriamo che ci comprino un attaccante serio perchè borriello è inguardabile......”"
"134972391670550528","1","0","1","0","1","Tweet Not Available"
"136879410635739136","1","1","0","0","1","“Uaar Ultimissime Governo Monti, soddisfazione vescovi e Vaticano: Il mondo cattolico è rimasto molto soddisfatto... http://t.co/VK2awTYX”"
"187923641881722880","0","0","0","0","0","“Porsi a distanza, quel tanto che basta per mettere bene a fuoco e osservare che le cose non sono esattamente come credevi che fossero.”"
"143285699897069568","1","0","1","0","1","“Sulle #pensioni il colpo sarà durissimo. Ma quale significato dà alla parola #equità il professor #Monti ?”"
"135453191193112576","1","0","1","0","1","“@pbersani nessun berluscones nel governo monti nessuna condizipone deve essere ammessa da parte di chi ha rovinato l.italia”"
"147377206673412097","1","0","1","0","1","“Ho il sospetto che il #governo #monti comunica molto bene ma razzola male. Come si può aiutare?”"
"392016635126890497","1","1","0","0","0","“Lo amo. Asd.”"
"136965501422280704","0","0","0","0","1","“#Ministri, la formazione del governo Monti su Twitter.: http://t.co/R26E8x5F via @ilnichilista”"
"156358067557122050","1","0","0","0","1","“Fabio Fazio: Mi scusi, Presidente, ma non ho capito la sua risposta."" Mario Monti: ""E fa bene a non aver capito.""”"
"136176141974249472","1","0","1","1","1","“A Matteo Renzi piace Mario Monti e viceversa. [nel caso voleste infangare il loro nome con una sola frase]”"
"144400527445331968","1","0","1","0","1","Tweet Not Available"
"391832844580171776","1","0","1","0","0","“Sento freddo, non trovo l'elastico e non c'ho voglia di uscire dal piumone per prenderne un altro.USCITEMI UN ELASTICO!”"
"391982741702836224","1","1","0","0","0","“Amo Demi in una maniere che non riesco nemmeno a spiegare.”"
"189040730289881089","1","1","1","0","0","“Qualche minuto fa piangevo ora rido grazie a loro @onedirection @BrunoMars @ddlovato :) xx”"
"192003166215221249","1","0","1","0","1","“Se #Grillo supera il 5% nei sondaggi, allora l'#Italia ha molti più problemi di quanto pensavo!”"
"162180283548958720","1","0","0","0","1","“Professor Monti, Lei che dice ? potrebbero servire quei 98 miliardi di euro,evasi dai Monopoli di Stato? faccia qualcosa per recuperarli.”"
"147022869937926144","1","1","0","0","1","“@VITAnonprofit CLAMOROSO: MARIO MONTI. L'Italia appoggerà la Tobin tax (14/12/2011)"" Questa è la buona notizia di oggi. #tassalafinanza”"
"144813779673288706","0","0","0","0","1","“http://t.co/GA7qbM4VChi è Mario Monti”"
"144748434577035265","0","0","0","0","1","“La linea di Renzi per incalzare il governo Monti - [ Il Foglio.it › Cerazade ]: http://t.co/bVoKqqNC via @AddThis”"
"145179121054523393","1","0","1","0","1","Tweet Not Available"
"134703060957151232","1","0","1","1","1","“#fatepresto ma il governo Monti mica parte venerdi 11/11/11 alle ore 11?nn siamo scaramantici ma quando è troppo è troppo”"
"146264270693339136","0","0","0","0","1","“#Sondaggio Quale partito ha più peso politico nel governo #Monti? Di la tua... http://t.co/9EzV7RTK”"
"134534672381251584","0","0","0","0","1","“Mario Monti, una road map per gli italiani - http://t.co/LZTawvHk”"
"146516697933819904","1","0","1","0","1","“Appena arrivati a Milano. Fra poco partenza verso Strasburgo per la manifestazione contro il governo Monti e l'Europa dei banchieri.”"
"395678216675143680","1","0","1","0","0","“Ancora Giannino invitato come opinion-leader e presentato come modello? #lagabbia”"
"191932413243432961","1","1","0","0","0","Tweet Not Available"
"188747015155486721","1","1","0","0","0","“@Alessandracips grazie mille ^_^”"
"147227076980776960","1","0","1","0","1","“@EstremoCentro grande frenata sulle liberalizzazioni del governo #Monti. Che grande delusione. Ma la lobby dei poveracci non vince mai?”"
"193081650584883203","1","0","1","0","1","Tweet Not Available"
"393399051926142976","1","1","1","0","0","“Non li posso vedere i video sto dal telefono :-( ... ma sei la piu bella so sempre io — tell me why. http://t.co/cTfFTMEPuj”"
"193105327900733440","1","0","1","0","1","“#Grillo ha rotto con la sua presunzione di essere il migliore di tutti. E' solo una vanna marchi che al posto dei legnetti vende battutine”"
"144680688183017472","1","0","1","0","1","“Quello che fa festa per la pensione e deve lavorare altri 7 anni: La mini riforma del governo Monti gioca brutti... http://t.co/xqraBFIR”"
"160459187359465473","1","1","0","0","1","“Appena visto e sentito Mario #Monti dalla #gruber. Più che mai l'impressione è che siamo finalmente in buone mani...altro che #Berlusconi”"
"193378074254000128","1","0","1","0","0","“Per chi non sa che fare stasera a Firenze (lo so, è un link di facebook, portate pazienza) https://t.co/68pzhp1p”"
"191847420013981696","1","0","1","0","1","Tweet Not Available"
"396773051372933121","1","1","0","1","0","Tweet Not Available"
"196623229446668288","1","1","1","0","0","“grazie, anche se non srà possibile che un cambiamento sia immediato@robertosaviano”"
"137285500959588352","1","1","1","0","1","Tweet Not Available"
"144170923279396864","1","0","1","1","1","“Il governo Monti ha aumentato l'Ici ai pensionati con prima casa del 60% e alle banche e assicurazioni del 20%. Sono le manovre eque...^fb”"
"148185978450870272","0","0","0","0","1","“Chi paga la crisi? La manovra del Governo Monti e le proposte di SEL http://t.co/zlCxT4BS #umbria #sel #politica”"
"137248131875225601","1","1","0","0","1","““@notapolitica: Fitch: Il governo Monti può essere una sorpresa positiva"" http://t.co/4pQ7K7EH” @luigi_vasta @choebin”"
"136828898242592768","1","1","1","0","1","“@LuigiLiGotti sicuramente una persona preparata,meno sicuro che metta la sua preparazione a favore dei cittadini #opensenato #Governo #Monti”"
"137181676336971776","0","0","0","0","1","“Il programma del governo Monti: valore ai giovani meritevoli e sacrifici equi... http://t.co/01S9BmTW”"
"193212702754226176","1","1","0","0","0","“Mi doveve scusare ma ieri sera sono andato a letto senza salutarvi, allora faccio tutto insieme adesso! #buonanotte e #buongiorno twittini”"
"143747477655400448","0","0","0","0","1","“MONTI: FUORI DALL'EURO C'È IL BARATRO"". BERLUSCONI E CASINI: ""PREMIER METTA LA FIDUCIA"": ROMA - Mario Monti pre... http://t.co/UUqk2YkW”"
"391971468504223744","0","0","0","0","0","“E' più facile guidare le persone che comandarle. David Harold Fink”"
"137492164140740609","1","1","0","0","1","“Monti: Ho apprezzato il senso di responsabilità di Berlusconi"": #berlusconi #camera #mario monti ROMA, 18 NOV –... http://t.co/HVu6JKHj”"
"194156872520048640","0","0","0","0","0","“efestione che protegge il suo amore #Alexander”"
"195801968281784320","0","0","0","0","1","“Fatemi capire. L'ultima battaglia di #Grillo è per l'elezione diretta del presidente della Rep? Vuole un sistema presidenziale?”"
"195607172757979136","1","1","1","0","1","“#Grillo sarà anche un populista, inesperto di politica (e si vede)…ma quanto cazzo ha ragione! Vien voglia di votarlo!”"
"135649304151998464","0","0","0","0","1","“Per approfondimenti: Crisi Governo: dimissioni di Berlusconi, ora tocca a Mario Monti http://t.co/9a7uFVil”"
"145075789505900544","0","0","0","0","1","“Idv al lavoro per riunificare Abruzzo e Molise: (Sanniopress) – Mentre il governo Monti vuol taglia... http://t.co/Djf7Zn8I #sanniopress”"
"193621264005468161","0","0","0","0","0","“ciao a tutti”"
"395671938330537984","1","1","0","0","0","“@Melodika82 bella foto . Fa molto relax”"
"195551385402613760","1","1","1","0","0","“Mi piace credermi migliore di altri quando mi illudo di aver scelto di non fare cose che in realtà non ho fatto per pigrizia.”"
"145967351353966593","1","0","1","0","1","Tweet Not Available"
"186888862432378881","1","0","1","0","0","“#BoldiCapra ha fatto più ridere con questo insulto, che con in suoi film...Uomini inutili alla società!”"
"153561323169529856","0","0","0","0","1","““IL PD E IL GOVERNO MONTI”. GOTOR A TUTTO CAMPO ALL’INCONTRO PROMOSSO DAL PD http://t.co/HaRRZeoX”"
"137606493204779008","1","1","0","0","1","“POLITICA. NAP oggi: Viva soddisfazione per un governo che nasce in un clima positivo"", http://t.co/3a6PGUL3. #Governo, #Monti, #Napolitano”"
"144768413171064832","1","0","1","0","1","“@paolabasket In genere si dice: fatta la legge..."". Stavolta non hanno fatto manco la finta.Il governo Monti è VERGOGNOSO !!!!”"
